id,assignment_id,student,owner_id,helped_fix,improved_understanding,comment,first_score,final_score,attempt_count,improvement,created_at
238,2,name47,1,2,3,,0.42857140000000005,0.8628572,19,0.43428579999999994,2025-01-17 17:26:37.263906+00
239,2,name9,1,2,3,,0.4799998,1,12,0.5200002,2025-01-17 17:58:03.379011+00
240,2,name46,1,3,3,,0.4114286,1,23,0.5885714,2025-01-17 18:00:07.365292+00
241,2,name88,1,5,4,,0.33142839999999996,1,15,0.6685716,2025-01-17 18:23:36.053043+00
242,2,name76,1,4,3,,0.5257144,1,12,0.4742856,2025-01-17 18:42:57.861894+00
243,2,name68,1,4,3,,0.4228572,1,20,0.5771428000000001,2025-01-17 18:48:19.452083+00
244,2,name50,1,4,3,,0.5714284,0.8857142,13,0.31428580000000006,2025-01-17 18:49:20.304360+00
245,2,name77,1,4,3,,0.3333333333333333,0.6666666666666666,14,0.3333333333333333,2025-01-17 18:58:35.486007+00
246,2,name150,1,5,5,,0.7714284,1,14,0.22857159999999999,2025-01-17 19:10:58.299787+00
247,2,name151,1,4,3,,0.24571420000000002,0.8114285999999999,11,0.5657144,2025-01-17 19:32:42.428609+00
248,2,name82,1,3,3,,0.7714283999999999,1,9,0.2285716000000001,2025-01-17 19:57:57.267043+00
249,2,name62,1,5,5,,0.3314284,1,20,0.6685715999999999,2025-01-17 20:06:51.417014+00
250,2,name152,1,5,4,,0.8857142,1,8,0.11428579999999999,2025-01-17 20:15:38.673547+00
251,2,name59,1,4,4,,0.8628572,1,7,0.1371428,2025-01-17 20:18:52.084295+00
252,2,name72,1,3,3,,0.7485714,0.862857,9,0.11428559999999999,2025-01-17 20:23:49.029348+00
253,2,name79,1,5,5,,0.4114286,0.8857142,22,0.47428560000000003,2025-01-17 20:35:56.111874+00
254,2,name83,1,4,4,,0.55,0.7857142500000001,5,0.23571425000000001,2025-01-17 20:53:17.046998+00
255,2,name153,1,3,1,"This feedback helps a lot in places where I just made a mistake. In the places where I actually didn't understand, I mostly got feedback 'correct this clause' or 'add more conditions', which did not help me in understanding at all",0.3314284,0.8857142,24,0.5542857999999999,2025-01-17 21:01:29.610566+00
256,1,name153,1,4,2,,0.314286,1,5,0.6857139999999999,2025-01-17 21:06:31.793917+00
257,2,name154,1,5,5,,0.4799998,0.8628572,16,0.3828574,2025-01-18 12:14:37.263542+00
258,2,name78,1,3,3,,0.4628572,1,15,0.5371428,2025-01-20 11:05:08.178481+00
259,2,name155,1,4,3,I had an extra line (just an empty line) and that was the cause for me not getting the full point,0.4114286,1,16,0.5885714,2025-01-21 12:53:13.161462+00
260,2,name49,1,5,5,,0.6971428,0.9771428,12,0.28,2025-01-21 16:11:58.797402+00
261,3,name42,1,5,5,"Feedback helps a lot, although sometimes it doesnt clearly specify the problem and its hard to come by and understand it. Usually in the WHERE clauses where i struggle most reading feedback (e.g. mismatching tables, and thats it but might just be some spelling mistake or something)",0.4142856999999999,1,31,0.5857143,2025-01-21 17:39:44.923156+00
262,3,name1,1,1,1,,0.7228572,1,16,0.2771428,2025-01-22 06:30:08.455794+00
263,3,name99,1,4,4,,0.8114285999999999,1,15,0.18857140000000006,2025-01-22 07:10:25.656281+00
264,3,name108,1,5,5,,0.5857144,0.9428571,34,0.35714270000000004,2025-01-22 08:38:07.253034+00
265,3,name17,1,2,2,,0.78,1,19,0.21999999999999997,2025-01-22 09:09:57.890134+00
266,2,name91,1,2,3,,0.43428579999999994,1,18,0.5657142000000001,2025-01-22 09:10:45.160815+00
267,3,name129,1,5,5,,0.35714290000000004,0.8485714,47,0.49142849999999993,2025-01-22 09:44:30.506128+00
268,3,name32,1,3,2,The feedback is quite vague,0.7914285999999999,1,19,0.20857140000000007,2025-01-22 10:07:06.219889+00
269,3,name89,1,4,4,,0.5942857,1,37,0.40571429999999997,2025-01-22 10:11:46.642789+00
270,3,name135,1,4,4,,0.4600000000000001,0.9428571,44,0.48285709999999993,2025-01-22 11:34:53.492101+00
271,3,name101,1,2,2,,0.7685715,1,13,0.23142850000000004,2025-01-22 12:05:56.512553+00
272,3,name100,1,3,4,"Often my query has the same result, but will break in socoles.

For example, when checking conditions like A = B = C

you can write either:

A = B and B = C

Or you check:

A=B and A=C

Socoles will break one of them, but not on the other.",0.4657143,1,43,0.5342857,2025-01-22 12:07:23.769767+00
273,3,name133,1,4,3,,0.82,1,15,0.18000000000000005,2025-01-22 13:03:54.507964+00
274,3,name95,1,4,4,,0.3514285,1,36,0.6485715000000001,2025-01-22 13:08:00.531836+00
275,3,name45,1,3,1,,0.4000001,0.9428571,34,0.5428569999999999,2025-01-22 13:11:54.447270+00
276,3,name123,1,3,3,,0.8114285999999999,1,13,0.18857140000000006,2025-01-22 13:13:30.539738+00
277,2,name156,1,2,2,,0.5599999999999999,0.8,10,0.2400000000000001,2025-01-22 13:15:33.526589+00
278,3,name16,1,3,3,Last question was a bit harder with explanation that no joins are required,0.5285715,1,35,0.47142850000000003,2025-01-22 13:19:31.862929+00
279,3,name2,1,3,1,"Question 8 didnt work but in my DuckDB it did
",0.5685714,0.9,22,0.3314286000000001,2025-01-22 13:52:22.822102+00
280,2,name56,1,4,4,,0.582857,1,11,0.41714300000000004,2025-01-22 16:13:01.772473+00
281,3,name102,1,2,4,,0.8371428999999999,1,12,0.1628571000000001,2025-01-22 16:39:14.399906+00
282,3,name55,1,3,2,,0.4142856999999999,1,21,0.5857143,2025-01-22 17:10:46.853829+00
283,3,name47,1,4,2,,0.5571429,1,30,0.4428571,2025-01-22 17:12:04.815266+00
284,3,name6,1,2,2,,0.7914285,1,17,0.20857150000000002,2025-01-22 17:31:56.952054+00
285,3,name120,1,2,2,,0.9057143,1,12,0.09428570000000003,2025-01-22 17:40:18.811675+00
286,3,name15,1,3,3,,0.7,1,15,0.30000000000000004,2025-01-22 18:17:27.651828+00
287,3,name4,1,4,4,,0.7542857,1,16,0.24571430000000005,2025-01-22 20:21:18.140973+00
288,3,name43,1,3,3,,0.66,1,22,0.33999999999999997,2025-01-22 21:52:19.258598+00
289,3,name125,1,3,2,,0.7714285000000001,1,23,0.22857149999999993,2025-01-22 22:37:40.558790+00
290,2,name53,1,4,4,"finished it last thursday, only just saw noticed that I hadn't clicked submit",0.5028572,1,9,0.4971428,2025-01-23 05:40:33.156413+00
291,3,name127,1,3,2,,0.8057143,1,13,0.1942857,2025-01-23 07:33:08.771840+00
292,2,name52,1,5,4,,0.6114286,0.8,21,0.18857140000000006,2025-01-23 07:33:23.593174+00
293,3,name54,1,4,3,,0.7428572,1,15,0.2571428,2025-01-23 07:36:37.047711+00
294,3,name105,1,3,2,It says some things are incorrect but the things it says are correct and other stuff is apparently incorrect. So its very confusing,0.3857144,1,36,0.6142856,2025-01-23 07:37:25.580072+00
295,2,name124,1,4,4,,0.6628572,1,12,0.33714279999999996,2025-01-23 07:41:42.632149+00
296,3,name8,1,2,2,,0.5371429,1,29,0.4628571,2025-01-23 08:04:25.373365+00
297,3,name98,1,2,3,SOCOLES just breaks on the feedback for question 5. It suggested to me to use an * in the SELECT clause as wel as album_id. Which is obviously not correct. Also it still cannot pick up upon smaller typing errors.,0.4428572,1,29,0.5571428,2025-01-23 08:12:31.373282+00
298,3,name28,1,3,3,,1,1,15,0,2025-01-23 08:15:40.983575+00
299,3,name52,1,5,5,,0.5171429,0.78,27,0.26285710000000007,2025-01-23 08:20:19.199168+00
300,3,name11,1,3,3,,0.6685715,1,23,0.3314285,2025-01-23 08:23:15.171284+00
301,3,name103,1,2,1,,0.45428569999999996,1,31,0.5457143,2025-01-23 08:25:11.004320+00
302,3,name138,1,1,1,,0.5057143,1,29,0.49428570000000005,2025-01-23 08:39:34.682459+00
303,3,name94,1,1,1,"For the last question, the following SQL was a valid answer, but it was not accepted:
```
SELECT DISTINCT name
FROM Artist NATURAL JOIN Performs NATURAL JOIN Produces NATURAL JOIN Writes;
```",0.8400000999999999,1,14,0.15999990000000008,2025-01-23 08:46:16.622976+00
304,3,name20,1,2,4,"I would recommend not checking an accidental extra white line at the very bottom as a semantics error. As, copy pasting from DuckDB automatically creates a white line, which is rather annoying to have 0.12 wrong on a question for semantics. ",0.5685714000000001,1,26,0.43142859999999994,2025-01-23 08:48:18.864542+00
305,3,name19,1,3,2,,0.6628572,1,24,0.33714279999999996,2025-01-23 08:48:22.525551+00
306,3,name118,1,3,3,The hints helped I guess,0.5542858,1,22,0.44571419999999995,2025-01-23 08:48:28.807098+00
307,3,name107,1,2,2,,0.7171429,1,16,0.2828571,2025-01-23 08:49:50.916498+00
308,3,name106,1,1,1,,0.8314286,1,12,0.16857140000000004,2025-01-23 08:50:14.827023+00
309,3,name31,1,4,1,,0.6171428999999999,0.9428571,30,0.32571420000000006,2025-01-23 08:50:19.815385+00
310,3,name116,1,4,1,,0.7771428,1,16,0.22285719999999998,2025-01-23 08:53:53.086203+00
311,3,name22,1,3,1,,0.3257142,1,27,0.6742858,2025-01-23 08:55:09.922444+00
312,3,name136,1,4,4,,0.2914285,1,31,0.7085715,2025-01-23 08:57:23.424134+00
313,3,name56,1,4,4,,0.9,1,11,0.09999999999999998,2025-01-23 08:58:16.094765+00
314,3,name38,1,4,4,,0.3314287,1,33,0.6685713,2025-01-23 08:58:40.140796+00
315,3,name128,1,3,3,,0.7685715,1,14,0.23142850000000004,2025-01-23 09:00:49.732933+00
316,3,name111,1,2,2,,0.7399998999999999,1,16,0.26000010000000007,2025-01-23 09:04:02.448575+00
317,3,name104,1,1,1,"Not a clear way to call attributes, as sometimes when Artist.name is not ambigious, it forces to use Artist.name still and in some exercises you may only use just `name` without artist...",0.35142860000000004,1,35,0.6485714,2025-01-23 09:05:06.434302+00
318,3,name126,1,4,4,,0.58,1,21,0.42000000000000004,2025-01-23 09:06:27.401701+00
319,3,name124,1,1,1,,0.46857139999999997,1,34,0.5314286,2025-01-23 09:17:31.739326+00
320,3,name156,1,2,2,,0.603571375,1,15,0.396428625,2025-01-23 09:24:45.580798+00
321,3,name143,1,4,4,,0.4628569999999999,1,33,0.5371430000000001,2025-01-23 09:25:22.636233+00
322,3,name109,1,3,2,,0.2371428,1,46,0.7628572,2025-01-23 09:31:25.517378+00
323,3,name24,1,2,2,,0.6685714,0.9428571,38,0.27428569999999997,2025-01-23 09:32:18.605261+00
324,3,name76,1,4,3,,0.4314286,1,27,0.5685714,2025-01-23 09:32:30.298279+00
325,3,name77,1,5,5,,0.5057144,0.9057143,45,0.39999989999999996,2025-01-23 09:35:47.744706+00
326,3,name7,1,2,1,,0.6771427999999999,1,20,0.32285720000000007,2025-01-23 09:53:49.024406+00
327,3,name26,1,4,4,,0.4857142,1,22,0.5142858,2025-01-23 10:07:10.837400+00
328,3,name132,1,1,1,"It was really bad and is wayy to sensitive





\",0.3171429,0.9428571,45,0.6257142,2025-01-23 10:15:10.187558+00
329,3,name97,1,1,1,,0.3171429,0.9314285999999999,48,0.6142856999999999,2025-01-23 10:16:03.173736+00
330,3,name157,1,3,3,,0.5742857,1,19,0.4257143,2025-01-23 10:18:17.402929+00
331,3,name35,1,3,1,"Problem is sometimes the autograder interprets "";"" at the end as a mistake, or simple ID boolean check in where clause would be sufficient but it demands JOIN although of the same result of the query",0.4742857,1,24,0.5257143,2025-01-23 10:29:59.999788+00
332,3,name73,1,4,4,,1,1,12,0,2025-01-23 10:35:42.363813+00
333,3,name139,1,3,3,,0.4228572,0.9314285999999999,30,0.5085713999999999,2025-01-23 10:37:21.548154+00
334,3,name158,1,1,1,,0.6514286,1,23,0.3485714,2025-01-23 10:53:16.796149+00
335,3,name51,1,5,5,,0.5828571,1,20,0.4171429,2025-01-23 11:06:36.096989+00
336,3,name62,1,5,5,,0.5685715,0.9428571,35,0.3742856,2025-01-23 11:37:10.999626+00
337,3,name36,1,5,5,,0.5485713999999999,1,28,0.45142860000000007,2025-01-23 11:44:33.163935+00
338,3,name10,1,3,3,,0.46571419999999997,0.9428571,36,0.47714290000000004,2025-01-23 12:04:26.541465+00
339,3,name33,1,5,5,,0.40857150000000003,1,27,0.5914284999999999,2025-01-23 12:22:51.206354+00
340,3,name87,1,3,5,,0.33999999999999997,1,41,0.66,2025-01-23 12:32:43.504399+00
341,3,name151,1,3,2,,0.5371429,1,35,0.4628571,2025-01-23 12:45:16.100811+00
342,3,name84,1,3,2,,0.631746,0.8888888888888888,29,0.2571428888888888,2025-01-23 13:17:07.323961+00
343,3,name57,1,3,2,,0.5228572,1,35,0.4771428,2025-01-23 13:44:47.054381+00
344,3,name90,1,4,3,He did do something weird at the last question where he said that i wrote name = performs.track_id even though i wrote Writes.track_id = performs.track_id,0.44857139999999995,1,30,0.5514286,2025-01-23 14:28:51.844177+00
345,3,name144,1,3,2,,0.5857143,1,20,0.4142857,2025-01-23 14:37:01.502147+00
346,3,name121,1,5,5,,0.5057143,1,27,0.49428570000000005,2025-01-23 14:37:06.572517+00
347,3,name34,1,4,4,,0.6485714,1,22,0.3514286,2025-01-23 15:09:41.593854+00
348,3,name3,1,4,3,,0.517143,1,23,0.482857,2025-01-23 15:24:47.444564+00
349,3,name75,1,4,4,,0.7057143,0.9971429,21,0.29142860000000004,2025-01-23 15:37:45.031690+00
350,3,name74,1,5,3,,0.6514285,1,26,0.34857150000000003,2025-01-23 15:50:07.650789+00
351,3,name27,1,2,1,It happens often when there is only one mistake in the query (lets say in group by) that everything but SELECT (if that is correct) will be marked as wrong and therefore the feedback is inaccurate.,0.6314286,0.9314285999999999,38,0.29999999999999993,2025-01-23 15:59:41.150227+00
352,3,name9,1,5,5,,0.7028570999999999,1,23,0.2971429000000001,2025-01-23 19:42:41.700576+00
353,3,name134,1,5,5,,0.8800000000000001,1,14,0.11999999999999988,2025-01-23 22:53:29.240561+00
354,3,name86,1,3,3,"same as last time, the autograder overshoots. it suggests more is wrong than is actually wrong, but it does tend to include the problem at least",0.457143,1,27,0.5428569999999999,2025-01-23 23:26:36.345926+00
355,3,name91,1,4,2,There are questions where you have to do for example Track.track_id and there are questions where it is wrong to do Track.track_id and you have to do track_id and it's not clear why,0.42571440000000005,0.9428571,33,0.5171427,2025-01-24 07:17:42.150751+00
356,3,name29,1,2,2,,0.40571440000000003,1,30,0.5942856,2025-01-24 07:57:26.931423+00
357,3,name12,1,4,3,"Unsure if this is the intended behaviour: 
The autograder grades these wrong and correct although they have the same output
Correct:
select distinct track_title from track, writes where 'lyricist' = writes.role and track.track_id = writes.track_id;


Wrong:
select distinct track_title from track, writes where role = 'lyricist' and track.track_id = writes.track_id;",0.5171428,1,43,0.4828572,2025-01-24 08:15:57.150608+00
358,3,name149,1,4,4,I still have no clue what I'm doing wrong in the fifth question,0.6857143,0.9428571,27,0.2571428,2025-01-24 08:23:48.084339+00
359,3,name114,1,5,5,,0.7942857,1,16,0.20571430000000002,2025-01-24 10:23:04.974743+00
360,3,name140,1,1,1,,0.4085715,1,28,0.5914285,2025-01-24 10:44:38.823269+00
361,3,name58,1,5,4,,0.4485715,1,21,0.5514285,2025-01-24 11:09:24.799404+00
362,3,name21,1,3,2,,0.6571427999999999,0.9428571,31,0.2857143000000001,2025-01-24 11:54:10.286650+00
363,3,name63,1,1,1,,0.9142857,0.9057143,14,-0.008571400000000007,2025-01-24 12:18:56.890014+00
364,3,name41,1,2,2,The feedback is very messy.,0.9057143,1,11,0.09428570000000003,2025-01-24 12:20:23.170347+00
365,3,name53,1,2,2,"The grading for question 5 was seemingly all messed up. I had the exact same code, word for word and character for character as some classmates. They immediately got 1.0/1.0, I first got 0.31/1.0 and after trying to tweak some things it didn't improve much. After the 9th attempt I decided to just copy paste the code of a classmate (which was seemingly exactly the same as mine) to see what the grading system would do with that, and it gave a 0.0/1.0. ",0.6599999999999999,0.9,31,0.2400000000000001,2025-01-24 12:36:53.225928+00
366,3,name137,1,4,5,,0.9028572,1,18,0.09714279999999997,2025-01-24 12:42:27.815539+00
367,3,name122,1,2,2,"SELECT Artist.name is incorrect, just SELECT name was correct. I think a table prefix is a better query, and should also be correct",0.32571429999999996,0.9057143,47,0.5800000000000001,2025-01-24 12:42:48.145699+00
368,3,name46,1,4,3,,0.437143,0.9057143,31,0.46857129999999997,2025-01-24 12:47:37.324408+00
369,3,name71,1,4,4,,0.6371429,1,16,0.36285710000000004,2025-01-24 13:29:35.463941+00
370,3,name40,1,4,4,Sometimes quite confusing feedback for question 4 for instance,0.5285713999999999,1,29,0.4714286000000001,2025-01-24 13:43:42.447519+00
371,3,name147,1,2,3,,0.8742857,1,13,0.12571429999999995,2025-01-24 14:04:16.442355+00
372,3,name154,1,5,5,,0.6171428999999999,1,23,0.38285710000000006,2025-01-24 14:05:29.366832+00
373,3,name59,1,5,4,,0.9885714,1,11,0.011428600000000011,2025-01-24 14:06:01.536533+00
374,3,name70,1,5,5,,0.7685715,1,18,0.23142850000000004,2025-01-24 14:16:32.623480+00
375,3,name78,1,2,2," WHEN you write code in socoles, it randomly refreshes pages or idk what it did, but last few changes can be randomly backwarded. I mean you write smt_new in code, you see that you wrote smt_new , but it can randomly (not all the time) be deleted like you wrote nothing before

Or you change PK to PR, you see it, you click on run, and after fail you see that it uses PK like you have not change anything before

I hope this wont be on exam",0.42000010000000004,1,32,0.5799999,2025-01-24 14:38:22.591588+00
376,3,name67,1,4,3,,0.4628571,0.9885714,33,0.5257143,2025-01-24 14:53:26.163986+00
377,2,name39,1,5,5,,0.46857139999999997,1,13,0.5314286,2025-01-24 14:53:50.773367+00
378,3,name92,1,2,3,,0.3828572,1,44,0.6171428,2025-01-24 14:55:04.067978+00
379,3,name80,1,5,5,,0.5971428,1,20,0.4028572,2025-01-24 14:57:15.385735+00
380,3,name142,1,4,3,,0.7085713,1,25,0.2914287,2025-01-24 15:13:07.009740+00
381,3,name88,1,2,2,"the feedback quite often just says ""this is wrong"" without any explanation. this is hard to correct when i have working syntax but not what the ai wants",0.5257143,0.9428571,30,0.41714280000000004,2025-01-24 15:29:00.591487+00
382,3,name39,1,5,5,,0.6085714,1,26,0.3914286,2025-01-24 15:40:47.741896+00
383,3,name37,1,4,2,,0.6314286,1,39,0.3685714,2025-01-24 15:48:08.015894+00
384,3,name145,1,3,1,"As I was typing, my code would randomly partially delete.",0.6485714,1,17,0.3514286,2025-01-24 15:48:55.769965+00
385,3,name18,1,4,2,,0.5371429,1,29,0.4628571,2025-01-24 16:35:05.632832+00
386,3,name159,1,4,3,,0.6000000000000001,0.911111111111111,22,0.3111111111111109,2025-01-24 17:12:10.105344+00
387,3,name68,1,3,3,,0.5485715,0.9400000000000001,45,0.39142850000000007,2025-01-24 17:21:21.489731+00
388,3,name130,1,3,2,,0.7057142,1,23,0.29428580000000004,2025-01-24 17:36:42.341849+00
389,3,name160,1,2,2,"I DIDNT WANT TO HAND IT IN
",0.5685715,0.9057143,16,0.33714279999999996,2025-01-24 17:49:38.242817+00
390,3,name48,1,4,2,,0.3885715,0.9,45,0.5114285000000001,2025-01-24 18:44:26.512151+00
391,3,name161,1,3,2,,0.5685715,0.8171428000000001,38,0.24857130000000005,2025-01-24 19:29:47.726446+00
392,3,name66,1,4,4,,0.6799999,1,18,0.3200001,2025-01-24 19:30:57.144102+00
393,3,name72,1,3,3,,0.5199998,0.5942856,27,0.07428579999999996,2025-01-24 20:03:26.828713+00
394,2,name25,1,2,2,,0.8114285999999999,1,6,0.18857140000000006,2025-01-24 20:04:40.605529+00
395,3,name25,1,2,2,,0.6628571,1,14,0.3371429,2025-01-24 20:12:37.322025+00
396,3,name150,1,5,5,,0.4228573,0.7428572,26,0.3199999,2025-01-24 20:31:41.175431+00
397,3,name162,1,5,5,,0.9057143,1,12,0.09428570000000003,2025-01-24 20:48:15.858275+00
398,3,name30,1,5,4,,0.5333333333333333,0.8603174444444445,32,0.32698411111111114,2025-01-24 20:58:10.155305+00
399,3,name152,1,5,4,,0.9,1,14,0.09999999999999998,2025-01-24 20:58:46.058994+00
400,3,name82,1,3,3,,0.3914286,1,33,0.6085714,2025-01-24 20:59:17.311810+00
401,3,name153,1,4,2,,0.23928562499999997,0.85714275,29,0.617857125,2025-01-24 20:59:24.942625+00
402,1,name163,1,5,4,,0.371429,1,5,0.628571,2025-01-24 21:00:18.335863+00
403,3,name164,1,3,3,,0.8114285999999999,0.9057143,11,0.09428570000000003,2025-01-24 21:00:25.040634+00
404,3,name163,1,4,3,,0.46857150000000003,1,31,0.5314285,2025-01-24 21:36:54.123820+00
405,3,name131,1,2,2,,0.3514286,0.8257142999999999,22,0.4742856999999999,2025-01-28 12:29:40.041221+00
406,4,name1,1,1,1,,0.692857125,1,17,0.30714287500000004,2025-01-28 14:34:03.566171+00
407,4,name43,1,3,3,,0.41224500000000003,1,30,0.587755,2025-01-28 16:25:49.641552+00
408,4,name101,1,1,1,"I sometimes randomly lose my query, it is VERY annoying. Also again, the feedback makes no sense, it is honestly not useful at all.",0.717857,0.928571375,14,0.210714375,2025-01-28 16:29:36.336597+00
409,3,name5,1,4,3,,0.5342857,1,19,0.4657143,2025-01-29 07:33:12.188260+00
410,3,name146,1,5,5,,0.82,1,12,0.18000000000000005,2025-01-29 08:43:03.486228+00
411,4,name11,1,4,3,,0.532142875,1,19,0.467857125,2025-01-29 08:49:33.599415+00
412,4,name139,1,3,3,,0.475,1,25,0.525,2025-01-29 09:02:19.965263+00
413,4,name103,1,1,1,,0.475,1,25,0.525,2025-01-29 09:09:28.616636+00
414,4,name75,1,3,4,,0.63214275,0.98571425,16,0.35357150000000004,2025-01-29 09:12:31.596454+00
415,4,name17,1,2,2,"On question 4 i had the correct code i believed, because i tested it in my own duckDB, but it said it was incorrect then i tried to fix it to what the grader wanted but i could not get it to something that the grader wanted.",0.742857125,0.928571375,23,0.18571424999999997,2025-01-29 10:05:52.876492+00
416,4,name71,1,2,2,,0.521428625,0.81071425,24,0.289285625,2025-01-29 11:09:25.764927+00
417,3,name93,1,3,3,,0.4742857,0.9428571,31,0.4685714,2025-01-29 11:15:01.400936+00
418,4,name2,1,1,1,This SCOCOLES thing doesn't grade good when you do good,0.44285725,0.671428625,23,0.22857137500000002,2025-01-29 12:36:15.561377+00
419,4,name28,1,3,3,,1,1,11,0,2025-01-29 12:42:28.350031+00
420,4,name120,1,1,1,,0.91428575,1,11,0.08571424999999999,2025-01-29 13:25:45.855569+00
421,4,name45,1,4,1,"Now in week 4 I do understand the automated feedback, but I do have to admit that it is very inviting to kind of 'cheese' your way through. If you submit a regular SELECT * FROM * or when you need recursion just a very broad recursive statement, you can use the feedback to figure out which tables and columns and which where statement etc. I'd say I do not better understand it sometime but just that the feedback helped me find the right answer.

Also, the feedback for the recursive statements was kind of hard to comperehend. I had multiple SELECT and FROM and it said scientist, scientist was missing from FROM. but which one?? and apparently I need to use the scientist table twice like FROM scientist A, scientist B. But saying 'scientist, scientist' missing was kind of confusing. or did it mean that both from statements needed just scientist added?",0.453571375,0.8285715,40,0.375000125,2025-01-29 13:27:34.924372+00
422,4,name104,1,4,4,,0.507143,1,19,0.492857,2025-01-29 13:46:19.954978+00
423,4,name158,1,1,1,I think I got the last question correct but it kept saying I got it wrong and it was unclear why.,0.56071425,0.882142875,28,0.321428625,2025-01-29 13:56:24.340316+00
424,4,name10,1,3,3,,0.91428575,0.942857125,17,0.028571374999999954,2025-01-29 13:59:56.983581+00
425,4,name132,1,4,3,,0.575,0.8714285,30,0.2964285000000001,2025-01-29 14:33:20.019119+00
426,4,name34,1,5,4,,0.34285725,1,28,0.65714275,2025-01-29 14:51:54.142835+00
427,4,name27,1,1,1,,0.4285715,1,28,0.5714285,2025-01-29 15:28:50.979705+00
428,3,name79,1,5,5,,0.40285709999999997,1,38,0.5971429,2025-01-29 16:58:58.909548+00
429,4,name42,1,5,5,,0.45714287499999995,1,23,0.542857125,2025-01-29 17:20:22.694311+00
430,4,name15,1,3,3,,0.91428575,1,12,0.08571424999999999,2025-01-29 17:53:03.291415+00
431,4,name6,1,1,1,,0.5510204285714285,0.8653061428571428,18,0.3142857142857143,2025-01-29 17:54:24.452949+00
432,4,name36,1,5,5,,0.696428625,1,20,0.303571375,2025-01-29 17:57:29.631786+00
433,4,name102,1,1,1,,0.692857125,1,17,0.30714287500000004,2025-01-29 21:01:13.375636+00
434,4,name94,1,1,1,The feedback for the assignments with recursion was absolutely terrible.,0.821428625,1,13,0.17857137499999998,2025-01-30 07:09:28.503111+00
435,4,name116,1,1,1,For Q3 it was unclear that you had to name the count row from the feedback as it only said that the ORDER BY was wrong (even though it wasn't).,0.796428625,1,15,0.203571375,2025-01-30 07:18:43.906676+00
436,4,name125,1,3,1,"exercise 3, i put the same query every time but sometimes i get 1 point and sometimes 0.43",0.710714375,1,18,0.289285625,2025-01-30 07:31:54.340869+00
437,4,name8,1,2,2,,0.44999999999999996,0.796428625,18,0.34642862500000005,2025-01-30 07:37:59.887547+00
438,3,name117,1,5,5,"it did not upload????????
i already finished it a week ago",0.5257143,1,36,0.47428570000000003,2025-01-30 07:46:23.662179+00
439,4,name121,1,5,4,,0.607142875,0.882142875,12,0.275,2025-01-30 07:56:54.195676+00
440,4,name24,1,2,2,,0.75,1,14,0.25,2025-01-30 08:02:21.170304+00
441,3,name65,1,5,5,,0.18,0.9428571,68,0.7628571,2025-01-30 08:11:26.346596+00
442,4,name99,1,4,4,,0.782142875,1,11,0.21785712499999998,2025-01-30 08:11:33.994084+00
443,3,name115,1,4,3,forgot to submit it,0.3542857,1,31,0.6457143000000001,2025-01-30 08:12:54.920683+00
444,3,name119,1,3,1,the feedback is often unneccesarely conveluted and gives unneccessary improvements,0.5542857,1,27,0.4457143,2025-01-30 08:24:06.780384+00
445,3,name155,1,4,4,,0.45396833333333336,1,16,0.5460316666666667,2025-01-30 08:24:12.290257+00
446,4,name91,1,4,2,,0.31785725,1,26,0.68214275,2025-01-30 08:25:04.596169+00
447,4,name105,1,1,1,A lot of the feedback did not make sense as it said there was something wrong in the WHERE clause because there were spaces between the equals sign,0.625000125,1,31,0.374999875,2025-01-30 08:38:03.422603+00
448,4,name54,1,1,2,"The feedback was often useless, as my query would return the exact same result (in a different order, but this was not a requirement mentioned in the question) and give basically no points. The feedback would also be quite useless, as the structure of my query was fundamentally different from the ""correct"" answer, enforcing me to rewrite the entire query instead of fix a few things.",0.7785715,1,13,0.22142850000000003,2025-01-30 08:46:17.110718+00
449,4,name19,1,3,2,,0.56071425,1,17,0.43928575000000003,2025-01-30 08:47:33.810723+00
450,4,name20,1,1,3,,0.692857125,1,17,0.30714287500000004,2025-01-30 08:49:37.093827+00
451,4,name108,1,5,5,,0.5035713749999999,1,20,0.49642862500000007,2025-01-30 09:04:06.160537+00
452,4,name22,1,3,3,,0.71071425,1,13,0.28928575,2025-01-30 09:06:51.085134+00
453,4,name21,1,4,2,,0.4964285,0.925,26,0.42857150000000005,2025-01-30 09:09:43.888053+00
454,4,name136,1,4,4,"It helps for the easier questions but for Q8 if you have a spelling mistake or take the wrong column, then it counts everything as wrong, even though it is almost completely correct",0.475,0.942857125,34,0.467857125,2025-01-30 09:10:53.057218+00
455,4,name111,1,2,2,,0.75,1,12,0.25,2025-01-30 09:16:51.892365+00
456,4,name140,1,1,1,"I find myself often thinking ""what would the autograder complain about"" and just trying to reverse-engineer the autograder, rather than actually learning why the autograder might suggest something. I don't claim to be an expert, but sometimes it feels like I submit a solution that works and the autograder just prefers its solution over mine, even if they are equivalent.",0.6785715,1,16,0.3214285,2025-01-30 09:17:13.562131+00
457,4,name106,1,1,1,,0.68571425,1,13,0.31428575000000003,2025-01-30 09:20:02.938577+00
458,4,name107,1,1,1,,0.6214284999999999,1,14,0.37857150000000006,2025-01-30 09:20:07.011609+00
459,4,name25,1,5,5,,0.882142875,1,10,0.11785712500000001,2025-01-30 09:20:18.123852+00
460,4,name76,1,2,4,,0.521428625,1,19,0.478571375,2025-01-30 09:30:10.921359+00
